transaction_id,user_id,account_number,transaction_date,transaction_type,amount,currency,category,description,balance_after,reference_number,branch_code,channel
612670ED,1,DE59795655681688929171,2024-01-04 23:35:17,CREDIT,6837.21,EUR,REFUND,Refund,49679.99,REF570798197,BR957,BRANCH
1656F444,1,DE59795655681688929171,2024-01-08 01:55:48,CREDIT,1451.03,EUR,SALARY,SALARY DEPOSIT - COMPANY C,18688.31,REF673356780,BR687,ATM
D19F80A3,4,DE08870000009130446806,2024-01-02 20:41:29,DEBIT,12933.18,EUR,ONLINE_PURCHASE,Uber - ONLINE_PURCHASE,18058.92,REF519707443,BR857,PHONE
39F888EB,3,DE13870962145025555422,2024-01-02 16:13:17,DEBIT,6465.45,EUR,LOAN_PAYMENT,Loan Payment,38726.74,REF368218972,BR711,MOBILE
9C65ECB2,4,GB51CITI43028554568398,2024-01-04 02:10:04,DEBIT,627.5,GBP,BILL_PAYMENT,Bill Payment,80384.06,REF902243073,BR119,BRANCH
34C6CB13,4,DE08870000009130446806,2024-01-02 06:34:39,DEBIT,17040.93,EUR,LOAN_PAYMENT,Loan Payment,53687.17,REF769154856,BR275,ATM
7010CC1C,1,DE59795655681688929171,2024-01-04 09:28:24,DEBIT,8476.23,EUR,RENT,Rent,54615.85,REF433948907,BR465,ATM
A15D1021,4,GB51CITI43028554568398,2024-01-06 09:48:02,CREDIT,360.12,GBP,INTEREST,INTEREST CREDIT,5700.59,REF109182049,BR713,PHONE
3538BDE7,1,DE59795655681688929171,2024-01-04 09:37:58,CREDIT,197.83,EUR,SALARY,SALARY DEPOSIT - COMPANY B,81507.08,REF438570494,BR981,PHONE
002ED4CC,1,DE79741514506827135679,2024-01-09 08:46:46,DEBIT,21712.17,EUR,FUEL,Fuel,83646.78,REF797951554,BR585,ONLINE
9CF74D09,4,DE08870000009130446806,2024-01-09 15:07:18,CREDIT,41127.53,EUR,REFUND,Refund,89751.23,REF488346089,BR950,BRANCH
8455F426,1,DE25202102007876909711,2024-01-09 22:06:48,CREDIT,27275.2,EUR,FREELANCE,Freelance,66065.54,REF203776555,BR607,PHONE
583E6FC2,1,DE79741514506827135679,2024-01-08 02:43:01,CREDIT,26350.77,EUR,DIVIDEND,Dividend,71268.64,REF767765842,BR208,ATM
A5E340DB,1,DE25202102007876909711,2024-01-04 19:50:17,CREDIT,9821.77,EUR,SALARY,SALARY DEPOSIT - COMPANY B,94432.25,REF600248013,BR548,ATM
C2F83923,3,DE13870962145025555422,2024-01-04 13:20:12,CREDIT,40204.09,EUR,FREELANCE,Freelance,54048.66,REF672208959,BR475,ONLINE
D33B0C0A,3,DE13870962145025555422,2024-01-06 03:25:30,DEBIT,41985.12,EUR,MEDICAL,Medical,59731.62,REF252838850,BR731,ATM
E56F4880,3,DE06546700950979859803,2024-01-09 19:32:39,DEBIT,391.26,EUR,TRANSFER_OUT,TRANSFER TO ACCOUNT ***2995,19096.63,REF949086020,BR447,MOBILE
A995FF1D,2,FR471450594397YBLERHKUZ7Y02,2024-01-02 00:50:34,DEBIT,24184.13,EUR,MEDICAL,Medical,2683.26,REF890524068,BR246,ATM
8E619988,4,DE08870000009130446806,2024-01-02 05:59:20,CREDIT,1418.34,EUR,INTEREST,INTEREST CREDIT,25779.07,REF556754222,BR940,PHONE
01441EF8,1,DE59795655681688929171,2024-01-09 22:42:23,CREDIT,2854.26,EUR,TRANSFER_IN,TRANSFER FROM ACCOUNT ***8156,82718.03,REF972128638,BR527,PHONE
75A36F2B,1,DE59795655681688929171,2024-01-05 07:35:35,DEBIT,8067.87,EUR,PURCHASE,Netflix - PURCHASE,73410.78,REF489491605,BR830,MOBILE
524D485D,1,DE59795655681688929171,2024-01-06 05:10:30,CREDIT,24531.92,EUR,INVESTMENT_RETURN,Investment Return,37193.5,REF608123365,BR187,ONLINE
CC4A4F27,1,DE59795655681688929171,2024-01-09 10:00:54,CREDIT,32559.29,EUR,REFUND,Refund,70135.22,REF431494426,BR736,BRANCH
5ED60A9E,3,DE06546700950979859803,2024-01-03 03:50:15,DEBIT,4117.56,EUR,PURCHASE,Target - PURCHASE,84940.4,REF427461745,BR577,PHONE
2FD4DDD0,1,FR221450592469WBR7LN4EXX269,2024-01-08 12:37:14,CREDIT,703.31,EUR,INTEREST,INTEREST CREDIT,60698.99,REF749759659,BR696,BRANCH
DDB4260D,2,FR471450594397YBLERHKUZ7Y02,2024-01-02 02:11:18,CREDIT,24012.5,EUR,INTEREST,INTEREST CREDIT,97073.4,REF911349141,BR315,MOBILE
15C6A1FA,1,DE59795655681688929171,2024-01-05 20:27:24,DEBIT,12298.62,EUR,ONLINE_PURCHASE,Starbucks - ONLINE_PURCHASE,17899.13,REF462910890,BR185,ATM
B618E07B,3,GB84CPBK83157663644901,2024-01-04 10:56:53,CREDIT,13158.38,GBP,GIFT,Gift,67305.48,REF834909639,BR491,BRANCH
BC64ECE3,4,DE08870000009130446806,2024-01-08 07:12:11,DEBIT,13109.18,EUR,RESTAURANT,Restaurant,98551.2,REF965265587,BR545,ATM
8112F838,3,DE13870962145025555422,2024-01-05 03:13:24,CREDIT,42509.34,EUR,SALARY,SALARY DEPOSIT - COMPANY A,87414.9,REF325410742,BR189,ONLINE
D8F22597,4,GB51CITI43028554568398,2024-01-06 23:46:48,CREDIT,6767.93,GBP,DIVIDEND,Dividend,76788.79,REF876095278,BR239,BRANCH
7F78C3CE,1,DE25202102007876909711,2024-01-08 18:31:06,CREDIT,418.29,EUR,DIVIDEND,Dividend,78816.45,REF160452131,BR743,PHONE
77AF3B5C,1,DE59795655681688929171,2024-01-10 12:09:38,DEBIT,4276.81,EUR,INSURANCE,Insurance,30729.41,REF475978416,BR561,ONLINE
4C07744A,4,DE08870000009130446806,2024-01-09 10:09:42,DEBIT,1796.22,EUR,UTILITIES,Utilities,66753.4,REF992001884,BR348,ATM
4DE350F8,1,FR221450592469WBR7LN4EXX269,2024-01-05 23:30:47,DEBIT,42533.65,EUR,UTILITIES,Utilities,80910.62,REF568716691,BR243,MOBILE
8279D661,2,FR471450594397YBLERHKUZ7Y02,2024-01-02 16:23:31,CREDIT,992.94,EUR,TRANSFER_IN,TRANSFER FROM ACCOUNT ***2706,74147.88,REF883220439,BR629,ATM
FFF23307,1,FR221450592469WBR7LN4EXX269,2024-01-02 17:08:13,CREDIT,17275.87,EUR,REFUND,Refund,90162.82,REF555002831,BR758,BRANCH
35566CF7,3,GB84CPBK83157663644901,2024-01-06 06:56:07,DEBIT,316.88,GBP,TRANSFER_OUT,TRANSFER TO ACCOUNT ***8176,4526.26,REF751270998,BR480,ONLINE
68EDE2DE,1,DE59795655681688929171,2024-01-02 23:24:24,DEBIT,3151.79,EUR,RESTAURANT,Restaurant,82076.15,REF365050620,BR249,ONLINE
3AF6465F,1,FR221450592469WBR7LN4EXX269,2024-01-04 20:40:02,DEBIT,119.24,EUR,PURCHASE,Mastercard - PURCHASE,9215.5,REF679228608,BR775,ONLINE
7EC532D6,1,DE59795655681688929171,2024-01-09 10:58:31,CREDIT,15527.24,EUR,SALARY,SALARY DEPOSIT - COMPANY B,28216.39,REF948817395,BR351,PHONE
C8A206C9,1,DE25202102007876909711,2024-01-07 02:04:21,CREDIT,1605.04,EUR,FREELANCE,Freelance,79143.58,REF669506615,BR847,ONLINE
01A2B97E,3,GB84CPBK83157663644901,2024-01-03 04:07:29,DEBIT,25178.13,GBP,BILL_PAYMENT,Bill Payment,1878.41,REF570920906,BR580,MOBILE
84B6F130,1,FR221450592469WBR7LN4EXX269,2024-01-07 14:19:58,CREDIT,8606.82,EUR,FREELANCE,Freelance,30980.69,REF125946499,BR754,BRANCH
D49BA27C,3,DE06546700950979859803,2024-01-09 17:08:46,DEBIT,3728.74,EUR,ONLINE_PURCHASE,Walmart - ONLINE_PURCHASE,3699.7,REF640273145,BR626,PHONE
C096A0D5,4,GB51CITI43028554568398,2024-01-10 11:27:03,CREDIT,11859.32,GBP,DEPOSIT,Deposit,6980.23,REF316797697,BR294,PHONE
71F03D61,3,GB84CPBK83157663644901,2024-01-09 01:32:49,CREDIT,1056.13,GBP,BONUS,Bonus,70184.61,REF613692664,BR143,PHONE
0FBF1C78,3,DE13870962145025555422,2024-01-04 02:58:16,CREDIT,3745.32,EUR,INTEREST,INTEREST CREDIT,62789.29,REF985904072,BR330,BRANCH
64507DC3,1,DE25202102007876909711,2024-01-04 02:52:53,CREDIT,11221.74,EUR,DIVIDEND,Dividend,88863.11,REF853770802,BR640,ATM
5160F17F,1,DE25202102007876909711,2024-01-08 14:53:07,CREDIT,11224.42,EUR,INVESTMENT_RETURN,Investment Return,65913.64,REF206543199,BR914,ONLINE
D780E02A,3,DE06546700950979859803,2024-01-01 20:16:15,DEBIT,2825.51,EUR,RESTAURANT,Restaurant,51813.83,REF761917721,BR236,ONLINE
87118AEA,3,GB84CPBK83157663644901,2024-01-09 22:09:08,CREDIT,36055.63,GBP,DEPOSIT,Deposit,48781.05,REF971490497,BR631,MOBILE
1BA16563,3,DE13870962145025555422,2024-01-09 17:47:47,DEBIT,9819.82,EUR,INSURANCE,Insurance,58401.47,REF139975191,BR863,ONLINE
3348271E,4,GB51CITI43028554568398,2024-01-06 10:40:43,CREDIT,614.55,GBP,FREELANCE,Freelance,39055.28,REF404664188,BR390,ATM
B3C399D5,1,FR221450592469WBR7LN4EXX269,2024-01-01 07:52:05,CREDIT,22634.97,EUR,GIFT,Gift,96204.89,REF594420039,BR945,BRANCH
32CC0C40,3,DE13870962145025555422,2024-01-09 03:41:06,CREDIT,886.78,EUR,DEPOSIT,Deposit,89694.39,REF337179699,BR750,PHONE
B6082CE7,4,GB51CITI43028554568398,2024-01-02 23:19:52,CREDIT,8077.74,GBP,REFUND,Refund,57046.33,REF289881282,BR301,ATM
4B7C92F4,1,DE79741514506827135679,2024-01-02 01:09:31,DEBIT,2947.29,EUR,INSURANCE,Insurance,24164.62,REF414682852,BR763,ATM
19657CB0,4,GB51CITI43028554568398,2024-01-08 02:39:52,DEBIT,735.77,GBP,SUBSCRIPTION,Subscription,5473.41,REF423476213,BR374,BRANCH
CF6CBA25,3,DE06546700950979859803,2024-01-08 19:46:09,DEBIT,3916.96,EUR,RESTAURANT,Restaurant,27460.95,REF939463595,BR706,ONLINE
7935D548,4,GB51CITI43028554568398,2024-01-04 12:49:02,DEBIT,11917.15,GBP,UTILITIES,Utilities,34468.52,REF886547293,BR856,ATM
D1525AD2,1,DE79741514506827135679,2024-01-07 11:49:13,DEBIT,7540.24,EUR,GROCERY,Grocery,48749.27,REF454303308,BR169,ONLINE
420C9F99,1,FR221450592469WBR7LN4EXX269,2024-01-08 03:57:48,CREDIT,9145.32,EUR,REFUND,Refund,51293.25,REF711204324,BR493,ATM
B5DE7BE9,3,DE13870962145025555422,2024-01-04 18:22:52,DEBIT,14274.7,EUR,GROCERY,Grocery,91143.96,REF756449422,BR173,ATM
CE341365,1,DE59795655681688929171,2024-01-09 17:11:22,CREDIT,28092.47,EUR,TRANSFER_IN,TRANSFER FROM ACCOUNT ***8864,56324.38,REF183261224,BR740,MOBILE
169F33B0,4,DE08870000009130446806,2024-01-08 15:33:33,CREDIT,1340.35,EUR,TRANSFER_IN,TRANSFER FROM ACCOUNT ***8769,84330.12,REF190238896,BR745,PHONE
EAB784EE,3,DE06546700950979859803,2024-01-02 08:43:23,DEBIT,11424.63,EUR,ATM_WITHDRAWAL,ATM WITHDRAWAL - MALL,41321.33,REF649457009,BR569,MOBILE
4A45BDE6,3,GB84CPBK83157663644901,2024-01-07 14:58:08,DEBIT,1345.93,GBP,UTILITIES,Utilities,87243.49,REF839911823,BR678,ATM
51FAF2B5,3,GB84CPBK83157663644901,2024-01-08 04:44:15,DEBIT,5507.2,GBP,BILL_PAYMENT,Bill Payment,17919.36,REF760635112,BR773,MOBILE
9C4C1AF2,1,DE59795655681688929171,2024-01-06 14:21:05,DEBIT,16884.13,EUR,MEDICAL,Medical,21231.26,REF653544848,BR473,ATM
8AB80F52,2,FR471450594397YBLERHKUZ7Y02,2024-01-02 00:55:57,DEBIT,2452.15,EUR,MEDICAL,Medical,92755.87,REF821698608,BR338,ONLINE
C50AEB5A,1,DE59795655681688929171,2024-01-05 11:05:01,CREDIT,660.78,EUR,TRANSFER_IN,TRANSFER FROM ACCOUNT ***6643,20286.49,REF760264444,BR384,MOBILE
AC3E1DD0,3,DE06546700950979859803,2024-01-04 20:49:14,DEBIT,9207.11,EUR,BILL_PAYMENT,Bill Payment,52053.97,REF626166793,BR655,ONLINE
EA6A9BB9,1,DE79741514506827135679,2024-01-01 07:06:41,DEBIT,20887.01,EUR,FUEL,Fuel,18020.67,REF897696622,BR967,PHONE
A6B756D9,4,GB51CITI43028554568398,2024-01-08 18:11:07,CREDIT,11079.52,GBP,DEPOSIT,Deposit,83210.61,REF185001679,BR335,PHONE
6CC829B0,1,DE25202102007876909711,2024-01-02 12:34:51,DEBIT,33028.79,EUR,MEDICAL,Medical,28299.82,REF134362579,BR669,BRANCH
E56957FB,1,DE25202102007876909711,2024-01-01 05:12:01,CREDIT,2651.41,EUR,INTEREST,INTEREST CREDIT,65300.28,REF923749866,BR785,BRANCH
07B21F46,3,DE13870962145025555422,2024-01-05 05:46:22,DEBIT,1576.28,EUR,SUBSCRIPTION,Subscription,88778.22,REF433496083,BR751,PHONE
2FA03322,1,FR221450592469WBR7LN4EXX269,2024-01-10 11:16:41,CREDIT,13400.67,EUR,TRANSFER_IN,TRANSFER FROM ACCOUNT ***9453,95577.19,REF763193659,BR374,ATM
B12B886E,3,DE13870962145025555422,2024-01-04 15:55:21,DEBIT,3666.36,EUR,ATM_WITHDRAWAL,ATM WITHDRAWAL - STREET,60180.03,REF244388156,BR530,PHONE
F733A158,1,DE79741514506827135679,2024-01-04 01:14:05,DEBIT,3573.74,EUR,SUBSCRIPTION,Subscription,43692.95,REF131994925,BR909,ONLINE
9AE2A8C3,4,GB51CITI43028554568398,2024-01-02 02:09:16,CREDIT,461.62,GBP,INTEREST,INTEREST CREDIT,87801.24,REF662124299,BR934,MOBILE
5E7F5B03,1,DE59795655681688929171,2024-01-06 12:01:52,CREDIT,25566.6,EUR,REFUND,Refund,14341.28,REF301794791,BR910,ATM
89F91767,4,DE08870000009130446806,2024-01-07 19:37:43,DEBIT,19402.6,EUR,MEDICAL,Medical,10106.1,REF301365193,BR289,BRANCH
D7501E8E,2,FR471450594397YBLERHKUZ7Y02,2024-01-08 04:26:03,CREDIT,6352.3,EUR,REFUND,Refund,12746.56,REF492699003,BR533,BRANCH
1403DE26,2,FR471450594397YBLERHKUZ7Y02,2024-01-01 01:32:45,CREDIT,8209.69,EUR,INVESTMENT_RETURN,Investment Return,93363.34,REF796025046,BR405,ATM
4C238B99,4,DE08870000009130446806,2024-01-08 10:04:50,CREDIT,3692.0,EUR,SALARY,SALARY DEPOSIT - COMPANY C,27456.22,REF221868157,BR446,PHONE
776E7861,3,GB84CPBK83157663644901,2024-01-10 16:30:58,CREDIT,35205.04,GBP,SALARY,SALARY DEPOSIT - COMPANY A,70255.52,REF407149229,BR883,PHONE
85821D4A,4,DE08870000009130446806,2024-01-07 13:49:59,DEBIT,859.36,EUR,RESTAURANT,Restaurant,95814.17,REF132603827,BR470,ONLINE
FA0EE253,1,DE79741514506827135679,2024-01-07 06:08:29,CREDIT,728.41,EUR,SALARY,SALARY DEPOSIT - COMPANY A,41766.81,REF562878576,BR564,BRANCH
56AF1F81,1,FR221450592469WBR7LN4EXX269,2024-01-02 03:55:45,CREDIT,12903.34,EUR,GIFT,Gift,72328.15,REF553055133,BR518,BRANCH
E061A0F5,4,DE08870000009130446806,2024-01-02 16:35:22,CREDIT,1484.16,EUR,TRANSFER_IN,TRANSFER FROM ACCOUNT ***6180,66298.86,REF932237935,BR510,MOBILE
26922FD6,1,DE59795655681688929171,2024-01-08 05:35:42,CREDIT,12812.49,EUR,INTEREST,INTEREST CREDIT,70995.49,REF296435417,BR917,ATM
4B6159AC,3,DE13870962145025555422,2024-01-08 14:35:07,CREDIT,30957.09,EUR,FREELANCE,Freelance,29907.53,REF882148160,BR860,MOBILE
E412B041,1,FR221450592469WBR7LN4EXX269,2024-01-05 21:45:58,CREDIT,4217.34,EUR,INVESTMENT_RETURN,Investment Return,99450.55,REF144412730,BR216,ATM
D7BD5D97,1,DE59795655681688929171,2024-01-01 10:11:52,CREDIT,8001.06,EUR,TRANSFER_IN,TRANSFER FROM ACCOUNT ***7641,54526.68,REF828906148,BR765,ATM
802F5FE2,1,DE25202102007876909711,2024-01-03 22:46:00,CREDIT,24258.76,EUR,DIVIDEND,Dividend,64051.34,REF575125928,BR314,ONLINE
FF99E9BE,3,GB84CPBK83157663644901,2024-01-07 05:35:32,DEBIT,2123.57,GBP,PURCHASE,Netflix - PURCHASE,66871.16,REF266307494,BR700,PHONE
4740201E,1,FR221450592469WBR7LN4EXX269,2024-01-10 08:07:38,CREDIT,1819.62,EUR,GIFT,Gift,93363.34,REF115620639,BR617,ATM
D52F1670,3,GB84CPBK83157663644901,2024-01-10 03:13:38,CREDIT,3186.98,GBP,FREELANCE,Freelance,54844.95,REF582143358,BR391,PHONE
4FD46CB4,1,DE59795655681688929171,2024-01-01 06:38:47,DEBIT,9030.59,EUR,PURCHASE,Walmart - PURCHASE,30080.37,REF481427068,BR564,ATM
7D4A84A5,1,DE79741514506827135679,2024-01-10 16:37:32,CREDIT,10105.18,EUR,DEPOSIT,Deposit,1210.14,REF694336933,BR296,ONLINE
0E848758,3,GB84CPBK83157663644901,2024-01-08 18:34:01,CREDIT,2866.19,GBP,DIVIDEND,Dividend,47123.99,REF301553448,BR179,ATM
505CB9CD,3,GB84CPBK83157663644901,2024-01-06 22:37:38,CREDIT,11937.66,GBP,TRANSFER_IN,TRANSFER FROM ACCOUNT ***6075,32316.55,REF445395874,BR945,MOBILE
85C63173,1,DE25202102007876909711,2024-01-10 08:33:29,CREDIT,1842.79,EUR,BONUS,Bonus,57954.13,REF699727446,BR122,ATM
5DE61862,4,GB51CITI43028554568398,2024-01-07 02:30:23,CREDIT,16980.25,GBP,SALARY,SALARY DEPOSIT - COMPANY B,71079.25,REF386791342,BR179,ATM
113013E7,1,DE25202102007876909711,2024-01-07 00:41:09,DEBIT,20593.06,EUR,UTILITIES,Utilities,69454.52,REF416823376,BR582,PHONE
A8CA90F4,4,GB51CITI43028554568398,2024-01-06 14:04:36,DEBIT,8514.09,GBP,ONLINE_PURCHASE,Apple - ONLINE_PURCHASE,42857.25,REF708090614,BR852,MOBILE
545F009E,1,DE79741514506827135679,2024-01-06 17:14:34,DEBIT,41749.4,EUR,PURCHASE,Google - PURCHASE,9035.45,REF435018825,BR704,ONLINE
9421C0E4,3,DE13870962145025555422,2024-01-06 05:33:47,CREDIT,2774.43,EUR,BONUS,Bonus,27073.78,REF883206050,BR528,ONLINE
9E2E0BCB,3,DE13870962145025555422,2024-01-03 19:10:36,DEBIT,1105.04,EUR,TRANSFER_OUT,TRANSFER TO ACCOUNT ***8940,87757.09,REF618611730,BR616,BRANCH
AD4EE8E0,1,DE79741514506827135679,2024-01-01 21:46:48,DEBIT,4095.65,EUR,RENT,Rent,23193.82,REF853727248,BR845,PHONE
6EA5C06C,3,GB84CPBK83157663644901,2024-01-03 15:22:33,DEBIT,6276.11,GBP,UTILITIES,Utilities,17199.37,REF935560834,BR269,ATM
4052B84F,3,DE13870962145025555422,2024-01-07 23:08:20,CREDIT,39649.14,EUR,GIFT,Gift,93177.2,REF515753471,BR712,MOBILE
30A07314,4,GB51CITI43028554568398,2024-01-09 23:13:25,CREDIT,3988.62,GBP,DEPOSIT,Deposit,30233.59,REF630423077,BR485,ATM
45B0201F,4,DE08870000009130446806,2024-01-04 23:03:06,DEBIT,22252.61,EUR,INSURANCE,Insurance,16626.95,REF378134260,BR808,MOBILE
A9F4E8F6,1,DE25202102007876909711,2024-01-04 17:07:25,DEBIT,831.22,EUR,RENT,Rent,38040.48,REF870099689,BR681,ATM
D1C5A02B,1,DE25202102007876909711,2024-01-09 02:24:37,CREDIT,1599.36,EUR,DIVIDEND,Dividend,47545.48,REF713081722,BR244,PHONE
3A659732,3,GB84CPBK83157663644901,2024-01-02 06:06:19,DEBIT,3015.51,GBP,ATM_WITHDRAWAL,ATM WITHDRAWAL - BRANCH,81749.16,REF467043276,BR126,MOBILE
C4BBACEA,1,DE79741514506827135679,2024-01-08 22:13:00,DEBIT,13010.93,EUR,UTILITIES,Utilities,66944.95,REF215294465,BR235,PHONE
B05F569B,4,DE08870000009130446806,2024-01-05 06:21:52,CREDIT,10660.58,EUR,BONUS,Bonus,44759.61,REF510073863,BR989,MOBILE
4C453CE7,4,DE08870000009130446806,2024-01-10 00:32:34,CREDIT,8701.27,EUR,INTEREST,INTEREST CREDIT,76702.83,REF124867315,BR363,PHONE
A90720CA,4,GB51CITI43028554568398,2024-01-10 18:58:00,DEBIT,21101.97,GBP,ATM_WITHDRAWAL,ATM WITHDRAWAL - BRANCH,83782.27,REF473116212,BR183,ATM
86A78D5E,1,DE25202102007876909711,2024-01-03 15:17:17,DEBIT,2757.26,EUR,INSURANCE,Insurance,15319.86,REF315818906,BR667,ATM
B16814D4,1,DE59795655681688929171,2024-01-05 15:24:36,CREDIT,4011.46,EUR,INVESTMENT_RETURN,Investment Return,65956.02,REF526999322,BR944,PHONE
F4117834,1,FR221450592469WBR7LN4EXX269,2024-01-05 09:48:38,DEBIT,4129.44,EUR,RESTAURANT,Restaurant,84947.23,REF289102644,BR519,ONLINE
CED6453E,1,DE59795655681688929171,2024-01-04 07:20:21,DEBIT,20655.23,EUR,TRANSFER_OUT,TRANSFER TO ACCOUNT ***2869,71019.6,REF319818301,BR861,BRANCH
180A0865,4,GB51CITI43028554568398,2024-01-10 05:30:24,CREDIT,2291.17,GBP,INTEREST,INTEREST CREDIT,96586.84,REF927451183,BR852,BRANCH
AC226D2C,4,GB51CITI43028554568398,2024-01-08 05:32:58,CREDIT,5138.97,GBP,FREELANCE,Freelance,38210.61,REF363160221,BR867,ONLINE
0B9D2B37,2,FR471450594397YBLERHKUZ7Y02,2024-01-05 01:34:48,DEBIT,10008.82,EUR,MEDICAL,Medical,64118.9,REF535918046,BR101,PHONE
3BA7A9AB,1,DE79741514506827135679,2024-01-09 05:36:24,DEBIT,4253.38,EUR,RENT,Rent,27390.42,REF559892031,BR911,ONLINE
D6A58CF4,4,DE08870000009130446806,2024-01-03 03:58:36,DEBIT,2816.83,EUR,SUBSCRIPTION,Subscription,55974.76,REF244305898,BR417,MOBILE
D709EB0C,3,DE13870962145025555422,2024-01-06 15:12:05,DEBIT,1379.04,EUR,RENT,Rent,34119.58,REF118635914,BR423,BRANCH
81804CDD,1,DE59795655681688929171,2024-01-02 15:09:59,CREDIT,2176.6,EUR,DEPOSIT,Deposit,89460.78,REF451144196,BR929,ONLINE
C249DEAA,3,DE13870962145025555422,2024-01-05 04:18:28,CREDIT,34385.18,EUR,REFUND,Refund,27778.33,REF313096747,BR774,BRANCH
84F91B03,1,FR221450592469WBR7LN4EXX269,2024-01-09 19:48:26,DEBIT,2084.17,EUR,TRANSFER_OUT,TRANSFER TO ACCOUNT ***2485,35721.83,REF575820330,BR469,ONLINE
97249455,4,GB51CITI43028554568398,2024-01-01 04:28:00,CREDIT,25433.89,GBP,INTEREST,INTEREST CREDIT,84236.9,REF966704709,BR849,ONLINE
26E5E556,4,GB51CITI43028554568398,2024-01-07 14:48:34,DEBIT,3402.06,GBP,ATM_WITHDRAWAL,ATM WITHDRAWAL - STREET,13702.98,REF885927313,BR532,ATM
6E0AB5D8,1,FR221450592469WBR7LN4EXX269,2024-01-07 02:54:42,DEBIT,1077.31,EUR,BILL_PAYMENT,Bill Payment,52889.69,REF638683161,BR813,ONLINE
6540EFE8,1,FR221450592469WBR7LN4EXX269,2024-01-02 07:29:54,CREDIT,1107.2,EUR,FREELANCE,Freelance,42425.82,REF381793015,BR233,MOBILE
B71321BA,3,DE13870962145025555422,2024-01-07 11:35:12,DEBIT,11816.49,EUR,MEDICAL,Medical,61457.29,REF884587803,BR713,BRANCH
BEE63FC7,4,GB51CITI43028554568398,2024-01-01 21:28:31,CREDIT,5260.72,GBP,SALARY,SALARY DEPOSIT - COMPANY B,31821.9,REF356518079,BR647,ONLINE
0EE12AF1,3,DE13870962145025555422,2024-01-05 06:15:30,CREDIT,10196.85,EUR,INTEREST,INTEREST CREDIT,79295.5,REF653206044,BR377,BRANCH
EEAABBC9,4,DE08870000009130446806,2024-01-07 02:27:29,DEBIT,39864.13,EUR,RENT,Rent,16976.13,REF655647493,BR518,PHONE
3EF2B024,3,GB84CPBK83157663644901,2024-01-01 07:48:30,CREDIT,31883.58,GBP,GIFT,Gift,61610.79,REF574791149,BR109,MOBILE
CA1054BE,4,GB51CITI43028554568398,2024-01-02 18:21:53,DEBIT,11466.71,GBP,INSURANCE,Insurance,81946.17,REF575693897,BR161,ONLINE
86589D76,4,GB51CITI43028554568398,2024-01-10 05:35:54,CREDIT,9046.79,GBP,DEPOSIT,Deposit,29715.66,REF312109347,BR926,BRANCH
D2BC58FF,1,DE79741514506827135679,2024-01-06 11:08:34,DEBIT,1063.58,EUR,PURCHASE,Mastercard - PURCHASE,48872.73,REF568660981,BR626,BRANCH
7F49B891,3,DE06546700950979859803,2024-01-06 13:45:41,CREDIT,4569.52,EUR,DIVIDEND,Dividend,18603.63,REF830904201,BR828,PHONE
646F3D01,3,DE13870962145025555422,2024-01-10 07:43:45,DEBIT,741.24,EUR,RENT,Rent,12865.75,REF292458268,BR813,ATM
D4F48F20,1,FR221450592469WBR7LN4EXX269,2024-01-10 14:18:27,CREDIT,22174.24,EUR,GIFT,Gift,95408.36,REF732426614,BR586,ATM
141C8291,3,DE06546700950979859803,2024-01-07 14:15:43,CREDIT,26000.49,EUR,TRANSFER_IN,TRANSFER FROM ACCOUNT ***8044,23365.5,REF277466659,BR319,ONLINE
452FC430,4,DE08870000009130446806,2024-01-04 19:58:38,DEBIT,1214.17,EUR,UTILITIES,Utilities,77425.44,REF104977858,BR819,MOBILE
639DF815,1,FR221450592469WBR7LN4EXX269,2024-01-02 06:07:03,CREDIT,2103.16,EUR,TRANSFER_IN,TRANSFER FROM ACCOUNT ***4512,83702.02,REF530226051,BR614,BRANCH
360AD994,1,DE59795655681688929171,2024-01-10 03:20:01,CREDIT,14974.16,EUR,DEPOSIT,Deposit,83149.66,REF606630840,BR543,PHONE
03DED449,1,DE59795655681688929171,2024-01-02 01:31:46,CREDIT,49.69,EUR,GIFT,Gift,37834.91,REF316283490,BR649,ATM
C46859E6,2,FR471450594397YBLERHKUZ7Y02,2024-01-05 17:29:56,DEBIT,2637.36,EUR,LOAN_PAYMENT,Loan Payment,63440.61,REF110368677,BR454,ONLINE
98818D16,4,DE08870000009130446806,2024-01-08 12:11:25,DEBIT,282.42,EUR,UTILITIES,Utilities,30302.43,REF397998292,BR690,PHONE
898BBA1E,1,FR221450592469WBR7LN4EXX269,2024-01-06 16:44:38,DEBIT,839.44,EUR,BILL_PAYMENT,Bill Payment,9472.29,REF241900337,BR401,ATM
DD94269F,4,GB51CITI43028554568398,2024-01-03 02:48:52,DEBIT,3176.71,GBP,ONLINE_PURCHASE,Exxon - ONLINE_PURCHASE,67976.15,REF458207527,BR541,MOBILE
434B90BA,1,DE79741514506827135679,2024-01-09 18:45:38,DEBIT,6848.06,EUR,GROCERY,Grocery,37949.51,REF275986600,BR605,PHONE
31426125,1,DE79741514506827135679,2024-01-09 01:04:42,CREDIT,2325.16,EUR,INTEREST,INTEREST CREDIT,52319.31,REF516608664,BR577,BRANCH
F76D55B7,3,DE13870962145025555422,2024-01-08 22:22:48,DEBIT,1502.3,EUR,SUBSCRIPTION,Subscription,47187.9,REF388750254,BR851,PHONE
